"C" "E" "G" "N" "V" "W"
53.1054864384463 57.6971169237219 43.3719374939283 28.1371310480334 53.2131857263755 53.4548037388663
59.1856187155403 42.0601210962178 47.0936964521399 69.6819498340854 49.3065874708001 56.4236982995281
44.3540568794719 39.6088499580442 35.3617424079427 56.2704398373629 31.4074419969618 35.863824176294
47.3524451549667 67.0976194009686 48.9096680258013 46.4960150530953 57.309540788069 55.7805286529431
56.8980723746031 40.5171712603692 42.8163007735651 54.1825103222922 40.5854649011948 50.5370517916418
38.8113246457529 50.8945851764426 47.0181913671766 37.7395455429151 50.0834971873293 45.6043238222895
53.1637377409048 44.5072151284091 43.9470444927009 50.4984678911886 44.6244859499519 58.3041125830337
32.3165835527655 26.4427917839386 46.2201604669057 42.9150865348316 26.9939409413826 30.6580837217738
41.2229049533696 67.6467089696462 44.7825507845888 38.1204964916583 54.7472172959855 45.1675150154926
40.6315381880355 58.2389634417261 43.8179398286149 46.0445224329055 52.7723069350166 57.2612125386454
50.14322748138 49.2299038316694 45.6359201546739 52.8479218217 49.1009272826292 53.0685028795988
57.3869404323903 34.6413928377998 63.6410917391319 61.6580716434275 44.987879164858 48.8634459630287
75.1478454006072 57.9275203955904 40.5175373542149 57.1747543434647 43.4339592525997 54.4595975872376
44.8704348537202 33.8504825571192 59.0142913392649 61.7199671029122 32.0043817276852 39.663738886204
43.660666959567 59.1083966197581 41.9933486576977 47.7360167179983 47.9305582346044 54.0519568836133
48.2301401657043 53.0860957003805 53.0789005585248 41.4593691938309 57.3648669821993 52.433648651848
41.1943496035934 45.4648932514476 40.890012294347 43.1349628538824 45.3536429642452 48.7821636285044
71.0539086183755 53.8352885297331 39.2407942861337 55.2734329100749 45.5688977071957 66.1567419201474
69.7967420262337 65.4873731277059 54.4553908178509 59.1615821208243 72.7841043947618 73.4415120531118
29.2369043377675 48.0737824255141 48.0165782919843 19.0778846733924 45.0468595197543 42.9986841585584
56.4696496261101 54.390551590309 34.9352331078262 60.345075979969 44.735359380854 46.4727126444254
61.2173420717215 40.4063626008594 57.2573940876834 54.2807278204651 46.0976288217049 51.2769824714932
49.1567500799775 32.3902805133461 44.1657080819371 37.4039395050839 37.1553370441499 41.633571526306
62.0022374933016 65.3986499125579 51.404820060857 52.6162278248827 59.4169573143698 64.5727041996276
49.1383447807861 46.2914756741438 53.6045031411715 54.8797286880727 52.5435518581546 51.0408080368144
58.3751327494609 45.5265975441349 37.8756291416331 53.5880621195734 45.9542190579453 55.2648103336915
29.5003465659569 47.0824901921541 43.2426865168404 44.2203752805223 47.4993702147367 53.4640370081653
54.6224445207124 34.6007984556451 65.696434732764 31.6489345978436 54.0273442615768 56.1242501666835
45.418372932165 54.7400754104895 56.1949728294309 52.9602839060308 52.3462120308713 31.7229459152094
30.2458113737906 32.3120287506354 35.6377083967845 40.1714627404193 19.6710992267623 24.9590206994821
50.2141851890917 37.3744987021393 46.8522114261175 41.3750039840162 36.7368603988513 35.7573017307715
28.9980557882287 43.2324612191931 38.5490279114974 48.092004679294 33.9190933950594 42.5185017874679
49.4439842548464 41.0560255149975 60.4451293282252 51.6560451559738 41.439215086954 52.2302266133302
57.958237375709 64.3665304946285 49.9310947071031 59.6700968921487 60.135133783502 65.5554644491227
42.5671659367323 53.4578230358164 47.090123807435 43.9231703600786 52.4886545722298 46.4856660192487
45.5539748064499 56.2297608384939 60.1085610285753 36.2487325264082 49.0844596030054 53.3388869133267
67.9287814875544 64.9475953934816 61.116436393317 73.6690651758349 66.5813736358338 61.6695146146216
37.1292468977001 58.1801693722829 27.0601402780263 32.9440929542744 40.8914130027461 39.1194280690303
38.269968459009 28.2707425255811 56.5588476565193 45.4300696071308 32.5266951850728 31.1546161241964
64.1439146990317 61.5735462563539 46.0009156058518 56.1494620190383 55.7185419139728 56.6091600935799
37.351251375955 58.9991166934221 57.069002396597 49.3128318670163 52.1131297640228 48.3102857416348
45.3904643596125 48.7024302522413 41.5820627065331 44.2749494564322 40.7742024146775 43.5339586794939
55.9858732542546 61.7687595419651 56.278446747895 50.011793994632 55.6807138335648 57.8434556433832
48.9203628120314 56.4144456525179 41.3420598925712 25.2002844129984 55.0889534421863 62.9263797696177
46.1437414493356 43.7174148416345 53.1510939516747 38.5854933663936 52.2046049893266 42.0749159646549
47.2243996387705 48.8942235982387 37.6386966474171 46.2297330086088 47.6048830701647 43.3679842074782
75.6370189456445 64.4137831744202 50.7704627145832 56.6065428446789 66.9720020970962 74.3248902266094
54.6654132069923 46.1963015692906 70.8698542160568 52.5444712251356 64.1929596735055 59.9927777143442
49.3456591398663 29.8877579272061 62.1353587898004 49.5894744875974 42.9478886321861 41.8917210375288
60.2537505356229 53.2703070840225 58.8868908373277 45.5064510056487 55.6179173963804 58.4673892067747
36.1499749561138 33.677231843551 39.5904820500521 36.4787404079163 35.4190512322659 29.9658393646941
54.3777479392654 52.8053330293952 63.1100543436612 40.0082193369997 65.2112750075125 45.9624834815115
64.3973934217822 52.6493250347989 58.5856566412157 61.689868719308 54.1184623011666 51.3979856428476
58.7006542879906 61.6957364580303 44.5019575603113 50.0593750135508 53.2239754289123 57.6736514221893
58.3746225980034 36.443146643186 46.6817077390363 35.7696113168387 35.2492824635984 49.128021058448
27.8806007896947 33.4104023017411 43.9076491529677 33.410051452754 45.3383293308088 37.6804099012139
62.2000106170155 55.7313509923819 58.2814532383906 60.2583128934694 56.0869631173039 47.6293687272182
51.161129327285 62.3118498562061 41.3546868583782 51.779476537674 56.6805616545744 52.9321828622839
33.7503485027822 35.4102122649746 46.5769926911385 45.4851536573183 31.5358059482073 39.0220567109148
46.7441526941298 31.0360055904002 38.726195739008 37.5755834166168 35.9902430385157 41.2157202273083
46.1554475675412 55.4649231019201 57.2566356164048 35.7136127053362 51.8985438868471 56.9168798832313
50.3713173214593 48.345263655303 34.9557185281825 56.4986537741022 35.0765765125057 45.8371473031751
44.5422552184426 51.8687060419305 37.7259493475344 48.2219249208628 33.8695285199819 45.158301015616
64.8884086566921 57.6029213033618 34.6524657518759 58.4404402429196 46.4214128912766 55.6903429588076
56.2777438939506 57.5530613539095 43.6825583788214 59.1039479725422 55.082924919199 53.2269915554289
54.0426779602078 69.2646562502782 52.8756060129424 47.4973499538778 72.6162425618547 65.6241876997419
52.4127506666882 67.3005657638393 36.3753213129109 58.2098217324611 57.7614574766917 55.3247463902845
58.7661905918127 68.6154616116983 64.8183223446739 34.6006743851664 69.8230568369365 64.2684760131242
54.1057328242889 54.6384185832583 52.0662116931541 39.5403160921565 59.0484291263723 44.4380335095928
40.5614522664298 37.5192000462054 45.5169734530943 58.5201126115668 38.8452865773893 40.0766313282177
70.223880253345 54.903024766868 50.588951606056 72.0456065743526 56.4019597267809 66.0369032121612
48.8762165566832 65.6485891220654 54.1220481174935 37.0835504210902 72.1841981555489 49.6122770792457
47.8773096158933 42.0186796295868 51.7268170798213 47.3905005765382 48.488445839128 51.0820625902399
50.9204156599054 52.1074177675645 52.5426631505037 52.7820270548522 47.3982340517384 52.6638759582713
60.8515287641635 54.9496450668299 50.0467235118545 52.457993625181 61.7983008363131 62.8280570884154
66.3201417954377 41.8660812541769 53.7978206919704 60.1158647465959 51.3297989661146 56.7233799151569
37.950931231734 44.7893617972663 48.8303372653857 52.9865056379276 35.6772869408198 32.4247349993793
40.3424814704008 39.9798057134386 47.6454731357223 41.2910046364937 40.0860584325637 37.9861567982429
45.7158160650234 59.9420850815331 34.9872058795854 48.3692739566347 52.0936883596171 48.8208165518063
28.82259394455 34.866556755257 62.2310588631937 60.7716716615507 42.1403149209842 28.6631595400704
38.957091931612 36.9332325239329 44.0903704117355 52.5459917027482 37.4437583769231 29.3758416982907
61.8946730295747 32.7161554902864 58.3811939660594 66.3197678121825 53.4973727375425 58.4416804194955
57.0992015552032 62.3153006163122 44.0674543013043 54.2139027058081 54.5758542784522 60.2897381713631
55.9166337595378 62.2059698176741 62.6517771265799 52.538216856421 71.1773455436162 70.6531200740395
55.7604356031049 49.7081168308214 40.9564419293544 48.5762926931176 43.2482633930677 51.3615333934415
49.9945621925868 54.3129726125554 44.9478467213694 61.0931524604124 54.8806370956073 42.8096118147225
49.5316403339336 44.9015453546403 49.1448617536269 37.6888377531371 46.596798805158 54.2647586620662
50.4114977484309 45.2400516609272 50.3988729900071 39.2142303012458 44.0885330920769 56.8171355586458
50.3112203206486 55.8358028416892 56.9165767006661 58.4678294371354 62.7101213317533 56.0798873758153
45.1354011277031 28.2550261577869 66.034764267485 48.303776642669 48.3116885857984 41.4698821042127
41.8819991967096 40.5589914653872 58.3530088175412 48.3227251915195 41.0927496471101 41.0886589353457
49.0011047596893 35.3435398570141 48.9635662054932 38.9789352663888 40.3572162494691 54.6400417415843
41.2097093355312 50.0328769267385 49.1275866682279 31.0806731252507 49.3361942468995 43.7060567604826
47.4312209552637 57.7181012697653 31.7756946305786 58.246984901036 48.2967410220699 46.2459039913735
54.476999585265 64.6600103444304 55.2060216710609 51.1766780866948 67.317239191918 57.1121799548464
40.9565869655392 52.3705516196914 56.5845054053139 57.7908585996121 53.6627039529177 44.9489241705105
47.3667368682352 38.1693393407032 65.3474704885865 41.9992628901698 47.6352068248131 45.3696819880552
59.7272392043785 58.4625710450467 43.9114690797314 29.349704943186 55.9740001618788 59.8953978744361
28.0758679120647 47.5265034270679 37.4997421439161 35.4051532123332 36.0871392262115 43.4973859774682
55.2146306671268 45.8999943195048 50.5043378834375 54.2509009845594 46.6113147084668 52.4433896982116
50.6103095040021 39.6309974782352 41.8298248139872 42.3955605518795 40.4029906107867 46.9667440145999
51.2400133315229 50.3384024804565 37.9483909385795 52.1631716389977 37.537494842474 56.1155846430394
44.1099019066465 45.1635917454015 41.8779128190847 45.3886986408858 40.5659005888648 43.2748434206362
40.7087043125332 43.925758752357 48.7305959672208 43.4988644507045 37.355685848841 44.1381411378244
71.8084689974904 59.5164195866476 54.2598275124868 58.3566201754627 60.4045289950865 60.2378359995258
50.5817777444107 36.7251485971497 55.2629664794933 53.3294255509865 40.9945065178257 43.8086779033303
34.7498261157149 39.9385219897067 58.4063609116046 29.8114161605547 39.3254666023814 35.9705551222294
53.6190584442406 64.7540664069247 48.769163305345 42.6279790698113 57.062858026499 55.7520183914683
40.5787534463844 33.5967323685085 38.047825839831 52.6734648916205 40.4432344526198 47.0180247969709
56.6713304463095 44.0931580775677 52.9789890993871 49.857393406652 48.5282132112443 53.8938810750394
55.8759419453636 54.0607146012859 52.6997303335248 50.1256601643015 55.1316891903816 56.9339037697492
48.9006278447112 41.7572226905767 45.1267409083755 37.4911092863427 48.1126359418191 45.9702245801315
38.2486114921663 55.1906765688268 47.8239747093966 48.8509163252376 51.0677517240907 51.3026691444888
49.7647998303997 48.4638090239549 48.2463490646274 45.480429824827 46.1715800561959 41.4506588499315
35.6934822105634 40.3276692785639 53.2862238672526 53.1211812951289 37.946944837336 35.8917061737085
42.3660225595968 62.2506463601381 37.4013367353538 47.8818279372906 54.2783690301151 46.2305430332517
43.1370619405984 42.4086778251288 51.1844841345642 57.7618829212273 51.6407616239707 47.4093747905765
59.6745471877752 51.2903230226582 62.8970835771858 43.6462502315259 63.5989584639578 54.3658869859881
51.6809118680595 61.9252725650951 33.7547504387104 42.3821465849456 48.7971282887195 53.5815912180149
37.7663418543079 39.2753146517839 43.748715340542 43.0555160645481 43.2455727132608 48.2803839530922
69.770814461617 44.4114704301561 58.9848056570226 73.4713504166005 55.7787272689302 62.4419042356727
59.5203248580672 50.0351992241428 76.9864035559375 28.3838499481799 60.8974692356503 59.1929816845674
47.1986513577507 43.0511381533359 45.23988728172 49.8117759006342 35.9977990006109 37.7567717102604
45.7691277672467 53.7908568350354 57.6807090058602 50.0214092495125 59.5823633548923 56.1331578374635
48.1584101263686 42.3941614627633 33.9863255925568 43.0305670538619 41.8638462509275 37.7397865596777
61.2393169889075 53.4762068977223 41.0422578598327 50.239507047988 49.509006796125 52.9989022934642
44.797472419068 38.3872229946894 50.3439526625338 30.9176577519043 44.9063139284395 49.5146112921803
48.5960742893581 53.6260348112416 33.1642112077087 44.7932066271779 47.2840303679502 49.0804796643603
40.9592365196992 63.1550740948691 55.9828062877971 33.166573092048 62.8454202316515 56.0343252739125
60.0818072357931 44.322676530887 65.794687911285 63.7335458682499 49.2017120570743 53.1221705430494
53.6862989637868 47.985827527181 32.8698063252544 42.1163395683759 35.0091089952446 43.742299791291
59.1842439497474 48.5179565800687 64.5877019242422 38.8562636776968 53.717158160044 65.8322292585666
37.1017311878857 43.0725678551755 38.6851135517375 42.518437264412 34.3962786808375 25.4076387487996
49.8116671233337 55.0794603237874 37.8690166014909 50.4916250973884 42.4712116847522 46.5765233292681
33.5703871142866 38.5082211789852 38.035689033981 41.5896626229833 32.5560076874055 40.1811674282421
46.2145446548178 40.4352401103601 51.414515633588 52.6268275130111 49.3497015335988 40.3217045296992
53.4696756983147 64.8197916970981 46.0616756786893 28.8427259204664 52.1065760717992 60.2376055380037
51.0989137103174 49.3072166547618 49.3804170382199 67.0774843419836 51.4707609217429 29.6013979428528
58.9603540296959 44.8835677812515 47.1219913573297 55.2869965260654 44.6975968966896 56.2313733569322
39.8925619685016 32.0241018144313 41.7485579372846 51.1280644665684 29.2832434046959 38.618299217282
58.4822822753777 47.305401659914 53.4716821704526 55.0959521970025 51.4490854886074 62.0860741277948
65.8242032617691 55.3378298625352 40.7990705476213 65.3046582770429 51.8420558998622 49.6218372632182
49.0596682293985 46.3865457388743 47.126635344579 55.978418394539 47.6735013473798 38.3775300445825
47.8887195094321 54.140200522967 44.4886970844592 61.4929417582571 53.8174619257501 57.7717232114389
66.9895676254067 66.76619966797 58.4864563999559 51.075616039312 65.7091240739796 71.4531195238472
47.2804494165935 50.989582781111 63.0351300254165 50.4922617710772 56.3568686813511 45.1195920863647
43.1840152854488 32.2474321522848 44.7136668368233 41.3149199404898 28.4071155583264 45.5477416579078
51.4294834331758 52.6786554604346 57.6295065915255 72.6786702385746 64.9280883619963 51.9464232970048
61.4416289336814 69.3210411234083 67.9031043197109 48.9505668730421 77.6729514911008 72.7957626006724
53.3176301564083 58.8464775417405 55.1565343256739 56.1916071197502 51.2468261954417 48.897121070157
52.491289664351 59.8807579417882 55.0995632659946 49.4584473847408 57.4486717310828 51.7825492446333
41.4710702649424 63.2820332909495 58.7753475518044 40.1457926809405 60.4211830232418 50.756110533521
49.4737117693789 42.2969700017714 46.9484061954975 49.5433687705018 41.7239154866892 57.6070760383116
57.1474776543861 44.0848110387097 40.0137897265735 47.0336035522451 54.3508932225922 52.3885474680426
41.4890137653058 52.6681227919023 57.7971744318124 41.8076869018051 54.5018245555314 37.2667282294004
60.9984828508196 47.4519220620771 47.9754417050135 59.4134918837294 55.0350407359842 60.0371707440904
44.2305530651075 56.9534749234147 50.5769265498578 55.1007778656547 56.5991652416379 51.599871150475
29.9584464760017 53.0187484075599 42.1554606511398 36.2450967546199 48.8516896397 51.5852665930686
50.367308362301 53.2152369498202 26.9522145255879 61.5415961540221 36.3493236979899 45.8989642109792
58.6378378973781 43.8567422939032 57.058451854361 52.9422344540357 45.5571000441872 44.2060024492318
48.4652522980277 44.1557258362479 52.8527028886479 32.0157547479491 48.0444712812652 47.9573283547099
69.2415214710109 56.8481283012786 48.1478083094646 60.6716930124358 55.8702596510528 59.7292559162199
45.3411854651339 64.3311802270552 34.6714322619436 43.4146962631333 50.5423118648907 48.4523927065841
59.4565182368059 56.9797333220865 50.330032767412 36.1234671465034 58.0309957335715 62.9908880810094
45.1462794585227 37.925620087676 43.1013452255692 47.1931731719525 38.8080733840736 42.8236513018367
41.1096052414246 43.5398584379657 43.3962899251716 61.0952146144215 46.4305808357466 36.7838460511228
60.8908136694362 50.7248186512715 58.8886063882028 41.8728925991201 58.7359037320497 55.4245139949529
51.7163023403301 56.4371533401233 58.7860894659733 64.8581115787005 57.5316705139905 47.5632591193535
51.3055361621496 50.8173615703447 53.6698477241249 46.6689521342824 57.196536705294 53.4240665407277
35.5837871121089 43.2062284194676 46.9498325017253 45.0439992157526 35.7137763697413 28.8547766856384
49.435380493827 49.98560591684 50.843869852439 31.7015755444638 55.6027278425191 53.7482058454543
37.8078569488273 40.7476124660771 46.8221298879742 49.2819706195709 34.137436254711 34.2865611071509
53.7076639331307 51.9960422104611 41.1725156574357 49.1195923715194 48.5911690089908 48.0965002623257
47.6499944557807 52.5846410323042 45.7986815308501 45.6624335570948 42.7786256216831 54.4056882723041
57.415990700491 56.3741299244118 52.1177232315576 53.5449050145731 55.4037648275156 56.7199290904859
51.8216336585518 61.1672124179656 51.7874256838475 46.9219471232421 58.2091366601253 55.1197710342309
42.5421664843218 32.3346498917776 51.5991105988168 51.555320072202 45.5898629609576 45.614597124303
54.1405013879408 48.3529220533504 73.4022278036937 42.3946856036008 67.2375555944379 62.964816901806
49.8594686160865 48.844190449054 29.1635610986771 47.3403942496673 45.6630049442124 61.5729593797147
47.4471127463205 40.3630509264068 33.4125336917277 56.3993575050907 34.7623841704791 38.9731323386038
47.6733627155838 43.8864561173729 55.8651420286217 52.439297264073 51.7432326368705 52.3135196644459
41.4240356496689 47.1016735006297 49.9161784133083 39.7422589533258 46.6691529663421 45.5546450469345
61.7903926143081 56.0254411610777 52.634080120959 36.442639737595 57.2110536299947 59.5304760326822
60.3262290251958 59.1705137640103 41.3802438507181 59.3454756942335 61.1099760543062 60.529569138759
56.8600112350849 61.1192639793831 31.7353839993313 54.5644458781362 46.9097095909538 51.0448302272709
48.8554732247464 31.1377980944189 51.5768469259368 53.0288616232204 41.5904660183033 51.5558543587636
56.2714565301802 70.8800056992458 54.578280904935 51.6507909528021 62.1643684175292 50.8955209711708
56.4354018645828 51.6485100973114 31.8852229001289 51.9059195606975 43.3747124198892 40.159392188995
59.4030584793532 71.7989819946609 61.6992415129467 52.1088579521182 80.6348379534711 61.8652372717513
40.1006068577735 36.7678586495803 63.6303655425287 49.0230892549158 49.8057486645024 42.7038768842915
63.4299581205584 41.6610646486585 47.5105722602269 68.1158537723586 40.3314704770664 47.8362536723829
44.1947950815693 42.947977732431 60.9936446212006 48.0855764224166 49.6500381449345 55.3683312591415
67.5124971870559 48.7594319017075 48.9244850743616 38.4026666863818 50.9955712414836 55.2338561977563
52.7265038388551 65.8688075284142 50.8943392403275 66.6390071505281 59.2309549921293 52.2566446745997
53.7157208123712 58.9722935182551 56.0632731961491 44.7169209702431 61.6101094809379 63.3037935683146
59.500015539177 46.1282775631586 49.1952453560875 66.0981685550997 52.5231792437281 56.1118163761045
59.3163085361315 56.4777157385188 58.1089212894375 45.8738989817336 57.6371042838631 54.6648356384189
35.2149011259119 34.9370340999216 44.7931469325982 35.6631565824062 27.0194721077425 32.6374844698738
50.6635334086737 67.9373111374369 36.88273172934 43.9482329860038 58.3926497093704 63.3514648070333
46.7048117962255 39.7319263549341 51.3926896706412 46.2277201395197 44.0591145580539 40.2779940802008
65.6261572054648 58.94664979285 70.5028132773366 50.8314098567455 60.8029384430238 61.9167654560935
66.9711099632472 56.1472465805273 54.0803014481033 46.7623291532308 55.6193687261193 64.6511453835862
61.3001307703843 45.2089898989339 52.0500335063775 34.2801648006967 50.5629906606559 57.3373492007117
41.5171118194989 29.8271076538089 27.4713128100072 44.0003826091641 28.0034383473479 39.6110565068134
29.3477858440834 36.6725540760964 44.3459625683219 49.3920738292223 34.3622677978381 49.8164096895786
46.6727233622803 45.9120198007418 59.5021355586208 41.0077389717348 49.7815068271459 55.1250940439804
46.0883176829156 52.6972100548638 46.2719519181003 54.201790925215 46.8447384698047 46.4977313917922
40.3135749567815 42.6877909305168 48.507873571005 45.9730415746398 39.0075604065826 36.2528635440087
45.5897333308296 42.9261121547391 49.0778230643989 71.7621287128297 43.7896226655542 39.7829944407712
47.6004697872727 50.0970303000243 44.2550337997131 62.3775714079636 45.8752825352945 48.3288633287958
35.1602250490277 44.264637450092 30.3877335950859 40.6468749550376 26.3353782363864 28.9126954729455
43.3999249949291 52.1420898766883 59.7132537526489 48.6062749716141 47.7246389570471 46.6125064649173
42.810834972258 57.1070453315881 42.8680088474882 38.8814654192722 50.1524455292117 45.6650251388176
36.4836307796794 57.0485593254562 34.8682054605096 46.8270979225168 38.8802935021956 28.5798899496278
68.400634365652 54.038746235744 43.1287606218128 47.509630961854 48.2311078324999 59.760491190185
50.7968420505421 58.2052842532364 50.1183954084727 45.1733829716895 45.0933495940811 53.1519345159112
60.5939289241599 59.192814702457 48.835650214883 49.2183378721853 57.2149771196442 59.117979012856
51.3207174118475 43.0169766830808 49.5777249846607 64.2776776890539 51.7700993158168 51.8097808168607
50.4309204805321 53.5615127147354 57.6229584044798 57.2294236211559 50.919158519381 52.6800764790339
52.0451793364644 57.1794834764127 42.7390490593564 48.7011743005002 41.2516895739295 49.7010304399565
41.5225332909795 43.3698563309299 49.3220275298714 45.078048381708 46.5362689790594 41.3514763922328
38.9662366688734 39.6854891769907 37.3892079746781 54.4949278557581 36.1248627988443 41.0197181137065
54.6087372333834 63.2482088385166 52.0689204011079 53.2537392599538 60.5800674369892 61.9831074418563
53.9459476913411 42.4208626215329 63.6441064967075 61.4777683474935 53.2202715879929 57.0487764744627
60.9401533947691 42.759149190283 61.4095787081644 67.4032292211679 51.3309816399578 62.8215499615076
49.6157542983399 33.9106735766706 58.7877961573471 51.9782378115506 48.9501270608645 51.227710077975
59.1569049542624 55.7739373490903 58.0980291436863 73.7407982803464 61.2597494938311 49.9328320898411
56.7289895704989 48.7011005869541 59.0233790010967 53.3192518106752 53.8095654974519 65.6993370722782
53.1525206538041 53.0536043595291 63.8438037496282 67.5099493960811 58.5049411843764 45.8703217910764
53.4966111322801 53.787013918048 38.5052117975747 41.1461096757391 58.5500707558221 55.8414540609674
76.3439477747986 54.0174107926214 80.4137005820899 73.6973260470055 64.0318407801308 70.3541897426124
62.1896287722585 67.9839443666032 53.083725268033 57.3966465190393 58.3807192476955 56.4943501455903
69.3298487769077 56.7041126999392 76.3980862992207 52.7139218823072 63.3428021414444 62.1128872862373
53.8910407043766 38.6045662219664 71.5875203633165 51.1989768173639 39.0154507668825 45.4031284025946
44.2728617797645 53.4751383250915 60.255478204364 54.3869165826077 56.0704491335898 50.1799085830534
64.7517047074255 50.8425233458328 42.873639209745 40.6790418491253 43.0997209303992 66.4021475491267
65.7885504347265 58.9449599437193 55.4755224800412 40.2615606070335 56.6803898276152 56.3885071226853
70.4888561896638 61.7460067391126 49.0879588977834 42.4990460974697 63.7617842630059 64.2402865142501
46.0839448645458 44.0367668274784 49.1527974044461 56.0622062181168 51.6252957758501 51.601802050231
69.0836753693082 59.5677444635 78.28918800837 35.4540444996915 71.2424399985125 62.9038341404014
50.2003811650073 68.5033783392579 53.8674011005189 48.7085726406806 62.7977596665343 58.949168906888
74.5792088815197 56.7294527353823 50.3575297115092 46.2652609227906 51.8707563097266 65.9088442719943
53.2551403790651 36.4134900317445 50.9532342421829 67.0667417495274 40.0853720572963 40.9984013580564
34.5593578718548 46.1656286752189 31.2372652346044 51.1124434269614 34.436432592181 40.3037125677287
44.1933189605171 42.1121121697153 41.6331994980522 48.7946088244172 39.3006375648363 32.8408368815797
36.7561837644466 45.792588396769 34.0901849852824 43.3311741125375 37.331077602723 43.8962008302282
65.0469182591656 44.486755302855 56.7960920010179 45.8062849489938 45.3693342263586 57.4854719736165
44.3404514845224 30.895861134455 50.3940330257554 52.5153051476707 38.9501283587123 40.9302674340305
44.1284359136211 57.4336117713133 38.6889421778948 57.9428238101534 44.4602950631367 40.8062154357754
65.1553516097462 59.6990291423074 65.4246283173142 49.1133139699881 65.4267450988506 54.5112711823221
59.1381871453865 58.6847863517612 59.7938292901504 47.2824681264824 57.0921440845817 62.5997197700153
58.0311068922738 53.5585972618405 54.7966332829717 44.7238194102422 56.0885352766129 65.9919178063487
31.3124046827719 52.7533839812738 56.4003311985995 53.9613135812492 46.867142896617 43.0014785552373
51.6548917502939 60.6404300100593 38.668456942857 49.7217341726677 62.471496383904 51.9283052929103
41.7409822149959 51.8470618815598 46.2911522095647 30.2682554378426 36.1017204487299 42.1106522121776
59.0720711747372 55.8352954181104 54.4618286902183 44.5330807558284 55.7311421926725 52.7617538473964
39.1090498017344 26.56936854252 39.0185689744043 34.2865301284641 26.6729695386932 29.8140498354386
47.4795096021509 53.539753865953 77.1111481120823 37.5258231908671 68.0053691343426 61.2694901455333
47.5021167785961 45.832535465928 63.2545606767588 47.6112039215483 43.6633454167687 42.4062784049336
47.5044420686124 53.4553276788825 61.2590205791424 41.4731659741355 60.8866696485417 55.5252905923728
56.936495137713 42.2651550729624 50.5406394965079 54.9890963562423 41.9884146345283 41.2567785549291
37.7065270181581 35.5727384413594 35.8273224255219 29.5022144082016 31.267974725178 39.5632565759331
68.434440292262 53.4417264903772 61.157841655732 57.4007947398006 62.1414318884171 71.0099579149053
79.109777310804 51.9157327855503 64.2687828227381 49.6282797678516 66.5287820530833 75.0717192880604
62.3442051159741 53.1970003441925 53.1779710251057 60.0366344026459 48.8868648460779 55.0527862151481
51.2263577942649 46.1428622726402 45.0372658895637 60.8691310683903 46.2287491112144 48.1360282034192
65.392508584588 45.20802304657 55.9969690465033 45.4028147721468 48.3946665278721 54.0436624546378
46.4221978799848 31.6127908588674 54.7342551327674 42.8687659384784 39.1789594915191 53.678400298258
51.4486588872028 58.4654955709555 42.1067258705737 48.2961996305571 55.0379145517773 53.7354852864693
49.974844963815 49.3938420716599 43.9009471074105 51.0561566556918 47.9120608303505 52.8258635857856
22.7472921027381 38.7560458070124 52.1966413687853 48.6702164550236 44.0586119975194 36.042337568222
63.9592004752189 46.9139990915562 59.9244744120435 46.2911468942007 55.8877592524005 63.1135648314202
57.5010733854392 45.7212287419386 72.6042217472389 64.0220053530335 50.7108549112813 48.1356527417573
52.4708993296796 47.8559316727314 38.8514336380494 62.1560978955288 43.1505752353387 56.4873527623625
41.9533420035809 37.9829548312946 44.2768027596967 57.6191419646696 32.0895534908821 32.7742269581812
62.564001732108 40.7323062349843 63.5270086680642 66.6688448925834 53.432816974725 53.6837752497059
61.842511502424 53.9476299830787 51.0786872956237 34.058773637587 54.2572087839008 69.7855159618129
47.5204286549191 41.3486724973504 56.3343225365003 46.7602934228065 44.2750731990028 45.8721068243505
57.1614892706329 51.1981832967826 41.2015067199217 69.5232729146141 48.8804525372896 43.6218034734803
49.4118354077624 54.035749484034 46.6711362264395 56.3454859497466 53.2648009492009 53.0190254161114
53.9886980171855 49.3626913986859 53.2499257499346 28.3583501441802 51.5876144500825 56.0446066104827
58.3382406840325 63.0420790684888 40.61584584135 72.2563683030156 46.4459805539982 51.731575788435
50.3631796924229 36.8813806843072 62.1315153594942 70.2094204036442 46.9667055551992 51.6906964308999
44.8092560321678 54.4854808152275 37.3118033060775 43.7136313853754 47.2747625390099 61.971691445656
36.8897306087558 58.5079331151096 58.4015582416501 50.7635279590119 63.6716361258894 43.6335033479321
68.5009660832352 56.9009208319802 51.6513358747914 45.9878140276872 51.7635412460338 60.0135768888372
48.8993117676866 48.0264884368905 36.850373187865 52.1897959024528 44.3540423743332 37.6834293190216
41.5488537000329 39.2968132103756 67.0603877388749 49.5825067678056 49.8222797951108 50.7695467180462
64.5223048002043 43.4725932758818 51.775036834881 65.048135553609 42.7422855453649 49.6547906755312
39.9580290514492 45.3782691183592 46.0662246822929 53.5022728871036 46.3057671034097 48.0160813151397
67.0788945933371 51.986465744244 55.7830603603116 56.1171870196729 60.8204048751019 60.1237573323339
53.3915550567558 70.6624002527125 48.0823809071674 61.0834670532955 61.4919001830623 46.502225691406
50.78426779823 46.1955052682475 47.177757258811 57.7630260105858 43.6861265386209 47.8994634009706
35.9459563168546 51.0246674074021 43.1643842552215 49.8594701747424 45.4398146404097 39.3166921766847
