source, target, time
46,147,1386075980
46,209,1386075980
46,91,1386075980
46,91,1386076000
46,209,1386076000
46,147,1386076000
46,91,1386076020
46,209,1386076020
46,147,1386076020
46,91,1386076040
46,209,1386076040
46,147,1386076040
46,147,1386076080
46,91,1386076080
46,147,1386076100
46,91,1386076100
46,209,1386076100
46,147,1386076140
46,91,1386076140
46,209,1386076180
46,91,1386076180
46,147,1386076200
46,91,1386076220
46,209,1386076220
46,147,1386076260
46,147,1386076280
46,91,1386076340
46,91,1386076380
46,91,1386076400
46,101,1386076400
46,129,1386076420
46,91,1386076420
46,91,1386076440
46,101,1386076460
46,91,1386076480
46,101,1386076480
46,101,1386076540
46,101,1386076560
46,50,1386076580
46,147,1386076580
46,101,1386076580
46,50,1386076640
46,111,1386076640
46,101,1386076640
46,101,1386076660
46,91,1386076680
46,101,1386076700
46,101,1386076720
46,101,1386076740
46,101,1386076760
46,91,1386076780
46,101,1386076780
46,91,1386076800
46,101,1386077000
46,101,1386077020
46,101,1386077040
46,101,1386077060
46,101,1386077080
46,101,1386077100
46,101,1386077120
46,101,1386077140
46,101,1386077160
46,111,1386077180
46,101,1386077180
46,111,1386077200
46,111,1386077220
46,111,1386077240
46,111,1386077260
46,111,1386077280
46,111,1386077300
46,111,1386077320
46,101,1386077320
46,111,1386077340
46,101,1386077340
46,101,1386077380
46,101,1386077400
46,101,1386077440
46,101,1386077460
46,50,1386077480
46,101,1386077480
46,91,1386077580
46,91,1386077600
46,101,1386077600
46,101,1386077620
46,111,1386077640
46,101,1386077640
46,111,1386077660
46,101,1386077660
46,91,1386077680
46,101,1386077680
46,129,1386077700
46,101,1386077700
46,101,1386077720
46,101,1386077740
46,101,1386077760
46,111,1386077780
46,129,1386077780
46,101,1386077780
46,101,1386077800
46,101,1386077820
46,101,1386077840
46,101,1386077860
46,101,1386077880
46,101,1386077900
46,101,1386077920
46,101,1386077940
46,101,1386077960
46,101,1386077980
46,101,1386078000
46,101,1386078020
46,101,1386078040
46,101,1386078060
46,101,1386078080
46,101,1386078100
46,101,1386078120
46,101,1386078140
46,101,1386078160
46,101,1386078220
46,101,1386078240
46,101,1386078260
46,101,1386078280
46,101,1386078300
46,101,1386078320
46,101,1386078340
46,101,1386078360
46,129,1386078380
46,101,1386078480
46,101,1386078500
46,101,1386078520
46,101,1386078540
46,101,1386078560
46,101,1386078580
46,101,1386078620
46,101,1386079040
46,101,1386079100
46,101,1386079120
46,101,1386079140
46,101,1386079160
46,101,1386079180
46,101,1386079200
46,101,1386079220
46,101,1386079240
46,101,1386079260
46,101,1386079280
46,101,1386079300
46,101,1386079320
46,101,1386079340
46,101,1386079360
46,101,1386079380
46,101,1386079400
46,101,1386079420
46,101,1386079440
46,101,1386079460
46,101,1386079700
46,101,1386079720
46,101,1386080000
46,101,1386080020
46,101,1386080060
46,101,1386080080
46,101,1386080260
46,101,1386080280
46,101,1386080300
46,101,1386080320
46,101,1386080340
46,101,1386080360
46,101,1386080460
46,129,1386080480
46,101,1386080480
46,101,1386080500
46,101,1386080520
46,101,1386080560
46,101,1386080580
46,101,1386080600
46,101,1386080620
46,101,1386080640
46,101,1386080660
46,101,1386080680
46,101,1386080700
46,101,1386080720
46,101,1386080740
46,101,1386080780
46,101,1386080800
46,101,1386080820
46,50,1386080840
46,101,1386080860
46,101,1386080880
46,101,1386080900
46,101,1386080920
46,101,1386080940
46,101,1386080960
46,101,1386080980
46,101,1386081000
46,101,1386081020
46,101,1386081040
46,101,1386081060
46,129,1386081080
46,101,1386081080
46,101,1386081120
46,101,1386081200
46,101,1386081220
46,101,1386081340
46,101,1386081440
46,101,1386081460
46,101,1386081480
46,101,1386081760
46,101,1386081780
46,101,1386081800
46,101,1386081820
46,101,1386081840
46,101,1386081860
46,101,1386081900
46,101,1386081920
46,101,1386081940
46,101,1386081960
46,101,1386082000
46,101,1386082020
46,101,1386082040
46,101,1386082060
46,101,1386082120
46,101,1386082160
46,101,1386082360
46,101,1386082380
46,101,1386082400
46,101,1386082480
46,101,1386082500
46,101,1386082520
46,101,1386082620
46,101,1386082640
46,101,1386082660
46,101,1386082760
46,101,1386082860
46,101,1386082880
46,129,1386082900
46,101,1386082960
46,101,1386083020
46,101,1386083040
46,101,1386083060
46,101,1386083100
46,101,1386083120
46,147,1386083400
46,158,1386083400
46,158,1386083420
46,158,1386083440
46,158,1386083460
46,158,1386083480
46,158,1386083500
46,158,1386083520
46,158,1386083540
46,91,1386083560
46,158,1386083560
46,217,1386083680
46,132,1386083680
46,158,1386083700
46,101,1386083720
46,91,1386083740
46,101,1386083740
46,101,1386083780
46,101,1386083800
46,101,1386083860
46,101,1386083900
46,101,1386083920
46,101,1386083940
46,101,1386083980
46,101,1386084020
46,101,1386084120
46,101,1386084180
46,101,1386084200
46,101,1386084220
46,101,1386084240
46,101,1386084280
46,101,1386084300
46,101,1386084320
46,101,1386084360
46,101,1386084380
46,101,1386084400
46,101,1386084420
46,101,1386084440
46,101,1386084460
46,101,1386084480
46,101,1386084500
46,101,1386084520
46,101,1386084540
46,101,1386084560
46,101,1386084580
46,101,1386084740
46,101,1386084980
46,101,1386085000
46,101,1386085020
46,101,1386085300
46,111,1386085320
46,101,1386085320
46,101,1386085340
46,101,1386085360
46,101,1386085380
46,101,1386085400
46,101,1386085420
46,101,1386085440
46,101,1386085460
46,101,1386085520
46,101,1386085540
46,101,1386085560
46,101,1386085580
46,101,1386085600
46,101,1386085620
46,129,1386085660
46,101,1386085660
46,129,1386085680
46,101,1386085700
46,129,1386085720
46,101,1386085720
46,101,1386085740
46,101,1386085760
46,101,1386085780
46,101,1386085800
46,101,1386085820
46,101,1386085840
46,101,1386085860
46,50,1386085900
46,101,1386086060
46,101,1386086080
46,101,1386086120
46,101,1386086140
46,101,1386086160
46,101,1386086180
46,101,1386086220
46,101,1386086240
46,101,1386086260
46,101,1386086280
46,101,1386086320
46,101,1386086340
46,101,1386086360
46,101,1386140420
46,101,1386140440
46,217,1386140540
46,217,1386140560
46,217,1386140580
46,217,1386140600
46,101,1386140620
46,101,1386140660
46,101,1386140700
46,101,1386140720
46,101,1386140740
46,101,1386140760
46,101,1386141260
46,101,1386141320
46,101,1386141340
46,101,1386141360
46,101,1386141440
46,101,1386141460
46,101,1386141620
46,101,1386141640
46,101,1386141680
46,101,1386141700
46,101,1386141720
46,101,1386141800
46,101,1386141820
46,101,1386141840
46,101,1386141860
46,101,1386141920
46,101,1386141980
46,101,1386142020
46,101,1386142060
46,101,1386142080
46,101,1386142140
46,101,1386142180
46,101,1386142200
46,101,1386142220
46,101,1386142240
46,101,1386142260
46,101,1386142280
46,101,1386142340
46,101,1386142540
46,101,1386142580
46,101,1386143800
46,101,1386143820
46,101,1386143840
46,101,1386143860
46,101,1386144280
46,101,1386144300
46,101,1386144320
46,101,1386144340
46,101,1386144560
46,101,1386144580
46,101,1386144600
46,101,1386144660
46,101,1386144740
46,101,1386145580
46,101,1386145600
46,101,1386145620
46,101,1386145660
46,101,1386145680
46,101,1386145820
46,101,1386145840
46,101,1386145900
46,101,1386145920
46,101,1386145940
46,101,1386145960
46,101,1386145980
46,101,1386146000
46,101,1386146020
46,101,1386146040
46,101,1386146260
46,217,1386146280
46,101,1386146280
46,217,1386146300
46,101,1386146300
46,101,1386146880
46,101,1386146900
46,101,1386147400
46,101,1386147580
46,101,1386147720
46,101,1386148360
46,101,1386148380
46,101,1386148420
46,101,1386148440
46,101,1386148460
46,101,1386148480
46,101,1386148520
46,101,1386148540
46,101,1386148560
46,101,1386148580
46,101,1386148600
46,101,1386148620
46,101,1386148640
46,101,1386148660
46,101,1386148680
46,101,1386148700
46,101,1386148720
46,101,1386148900
46,101,1386149260
46,101,1386149280
46,101,1386149300
46,101,1386149320
46,101,1386149340
46,101,1386149360
46,217,1386149380
46,101,1386149380
46,217,1386149420
46,101,1386149420
46,101,1386149440
46,101,1386149460
46,109,1386149520
46,101,1386149520
46,50,1386149540
46,50,1386149560
46,219,1386149840
46,219,1386149860
46,194,1386149880
46,194,1386149980
46,194,1386150000
46,194,1386150020
46,50,1386150040
46,194,1386150040
46,194,1386150080
46,50,1386150280
46,50,1386150300
46,109,1386150420
46,219,1386150460
46,219,1386150520
46,219,1386150540
46,219,1386150560
46,219,1386150580
46,219,1386150720
46,219,1386150740
46,219,1386150760
46,219,1386150780
46,219,1386150800
46,219,1386150820
46,219,1386150860
46,219,1386150880
46,219,1386150920
46,219,1386150940
46,219,1386150980
46,219,1386151060
46,219,1386151100
46,219,1386151140
46,219,1386151160
46,219,1386151180
46,219,1386151220
46,219,1386151240
46,219,1386151260
46,219,1386151620
46,219,1386151660
46,219,1386151720
46,219,1386152000
46,219,1386152020
46,219,1386152040
46,219,1386152080
46,219,1386152100
46,219,1386152120
46,219,1386152180
46,219,1386152200
46,219,1386152240
46,219,1386152260
46,219,1386152280
46,219,1386152300
46,219,1386152320
46,219,1386152340
46,219,1386152380
46,219,1386152420
46,219,1386152440
46,219,1386152480
46,219,1386152540
46,219,1386152560
46,219,1386152700
46,219,1386152760
46,219,1386152780
46,219,1386152800
46,219,1386152900
46,219,1386152980
46,219,1386153180
46,219,1386153240
46,219,1386153380
46,219,1386153440
46,219,1386153460
46,219,1386153660
46,219,1386153860
46,219,1386153880
46,219,1386153920
46,219,1386153940
46,219,1386153960
46,219,1386154000
46,219,1386154020
46,219,1386154060
46,219,1386154080
46,219,1386154300
46,219,1386154340
46,147,1386154400
46,264,1386154600
46,50,1386154740
46,50,1386154980
46,217,1386155020
46,217,1386155040
46,101,1386155060
46,101,1386155080
46,101,1386155120
46,101,1386155140
46,50,1386155160
46,50,1386155220
46,50,1386155240
46,194,1386155320
46,219,1386155380
46,219,1386155460
46,219,1386155500
46,219,1386155520
46,219,1386155540
46,219,1386155560
46,219,1386155580
46,242,1386155760
46,242,1386155780
46,219,1386156240
46,219,1386156540
46,219,1386156560
46,219,1386156620
46,219,1386156640
46,219,1386156660
46,219,1386156680
46,219,1386156720
46,219,1386156740
46,219,1386156880
46,219,1386156980
46,50,1386157020
46,219,1386157020
46,50,1386157080
46,219,1386157100
46,101,1386157100
46,158,1386157120
46,219,1386157120
46,101,1386157120
46,158,1386157140
46,158,1386157200
46,50,1386157220
46,50,1386157240
46,50,1386157300
46,50,1386157320
46,241,1386157320
46,109,1386157360
46,50,1386157380
46,50,1386157400
46,109,1386157400
46,50,1386157420
46,241,1386157420
46,50,1386157440
46,50,1386157460
46,200,1386157460
46,50,1386157500
46,50,1386157520
46,219,1386157740
46,219,1386157780
46,219,1386157800
46,219,1386157820
46,219,1386157840
46,219,1386157860
46,219,1386157880
46,219,1386157900
46,219,1386157940
46,219,1386158120
46,111,1386158240
46,101,1386158240
46,111,1386158260
46,217,1386158280
46,264,1386158320
46,158,1386158540
46,158,1386158560
46,158,1386158580
46,52,1386158600
46,158,1386158600
46,50,1386158620
46,52,1386158620
46,158,1386158620
46,52,1386158640
46,52,1386158660
46,50,1386158660
46,50,1386158700
46,52,1386158700
46,50,1386158720
46,52,1386158720
46,50,1386158740
46,52,1386158740
46,241,1386158780
46,241,1386158800
46,241,1386158820
46,241,1386158840
46,241,1386158860
46,264,1386158860
46,241,1386158880
46,241,1386158900
46,109,1386158920
46,109,1386158940
46,264,1386158940
46,109,1386158960
46,264,1386158960
46,241,1386159000
46,109,1386159020
46,264,1386159020
46,158,1386160060
46,158,1386160080
46,264,1386160100
46,158,1386160800
46,241,1386161100
46,261,1386161100
46,241,1386161140
46,101,1386161740
46,101,1386161760
46,101,1386161780
46,101,1386161800
46,101,1386161820
46,101,1386161840
46,149,1386161860
46,101,1386161860
46,241,1386161880
46,158,1386161920
46,158,1386162020
46,158,1386162040
46,158,1386162060
46,158,1386162100
46,158,1386162120
46,158,1386162140
46,158,1386162160
46,158,1386162180
46,158,1386162220
46,158,1386162240
46,158,1386162260
46,158,1386162280
46,158,1386162300
46,158,1386162320
46,158,1386162360
46,158,1386162520
46,158,1386162540
46,158,1386162560
46,158,1386162580
46,158,1386162600
46,158,1386162620
46,158,1386162640
46,158,1386162660
46,158,1386162680
46,158,1386162700
46,158,1386162720
46,158,1386162740
46,158,1386162760
46,158,1386162780
46,158,1386162800
46,158,1386162820
46,158,1386162840
46,158,1386162860
46,158,1386162880
46,158,1386162900
46,158,1386162920
46,158,1386162940
46,158,1386162960
46,158,1386162980
46,158,1386163000
46,158,1386163020
46,158,1386163040
46,158,1386163060
46,158,1386163080
46,261,1386163100
46,261,1386163140
46,261,1386163200
46,261,1386163220
46,158,1386163280
46,158,1386163300
46,158,1386163320
46,158,1386163340
46,158,1386163880
46,158,1386163900
46,158,1386163920
46,158,1386164320
46,158,1386164340
46,158,1386164400
46,158,1386164440
46,158,1386164460
46,158,1386164500
46,158,1386164760
46,91,1386164960
46,91,1386165020
46,91,1386165040
46,91,1386165080
46,91,1386165140
46,91,1386165300
46,91,1386165360
46,91,1386165420
46,91,1386165440
46,261,1386165680
46,158,1386165720
46,91,1386165760
46,158,1386165960
46,158,1386166080
46,158,1386166700
46,158,1386166900
46,158,1386167000
46,158,1386167020
46,158,1386167040
46,158,1386167060
46,158,1386167080
46,158,1386167140
46,158,1386167180
46,158,1386167500
46,158,1386167660
46,158,1386167680
46,158,1386167700
46,158,1386167720
46,158,1386167740
46,158,1386167760
46,158,1386167860
46,158,1386167880
46,158,1386167900
46,158,1386167920
46,158,1386167940
46,158,1386167980
46,158,1386168000
46,158,1386168040
46,158,1386168060
46,158,1386168080
46,158,1386168100
46,158,1386168120
46,158,1386168140
46,158,1386168160
46,158,1386168180
46,158,1386168200
46,158,1386168240
46,158,1386168260
46,158,1386168280
46,158,1386168300
46,158,1386168320
46,158,1386168340
46,158,1386168360
46,158,1386168380
46,158,1386168400
46,158,1386168420
46,158,1386168440
46,158,1386168460
46,158,1386168480
46,158,1386168500
46,158,1386168520
46,158,1386168560
46,158,1386168580
46,158,1386168600
46,158,1386168620
46,158,1386168640
46,158,1386168660
46,158,1386168680
46,158,1386168700
46,158,1386168720
46,158,1386168780
46,158,1386168820
46,158,1386168840
46,158,1386168880
46,158,1386168900
46,158,1386168920
46,158,1386169040
46,158,1386169060
46,158,1386169080
46,158,1386169660
46,158,1386169800
46,158,1386169820
46,158,1386169840
46,158,1386169860
46,158,1386170140
46,158,1386170280
46,158,1386170300
46,158,1386170320
46,158,1386170340
46,158,1386170360
46,158,1386170380
46,158,1386170480
46,158,1386170540
46,158,1386170620
46,158,1386170640
46,158,1386170660
46,158,1386170680
46,158,1386170700
46,158,1386170720
46,158,1386170800
46,158,1386170820
46,158,1386171200
46,158,1386171220
46,158,1386172600
46,158,1386172620
46,91,1386226880
46,101,1386226880
46,101,1386226900
46,50,1386227000
46,101,1386227000
46,50,1386227020
46,50,1386227040
46,50,1386227060
46,50,1386227080
46,50,1386227100
46,66,1386227120
46,101,1386227120
46,101,1386227980
46,158,1386228040
46,158,1386228060
46,101,1386228080
46,101,1386228120
46,101,1386228180
46,101,1386228220
46,158,1386228260
46,158,1386228300
46,158,1386228340
46,101,1386228420
46,101,1386228440
46,101,1386228460
46,101,1386228480
46,101,1386228500
46,101,1386228520
46,101,1386228540
46,101,1386228560
46,101,1386228580
46,101,1386228600
46,101,1386228620
46,101,1386228640
46,101,1386228660
46,101,1386228680
46,101,1386228700
46,101,1386228720
46,101,1386228740
46,101,1386228760
46,101,1386228780
46,101,1386228800
46,101,1386228820
46,101,1386228840
46,101,1386228860
46,101,1386228880
46,101,1386228900
46,101,1386228920
46,101,1386228940
46,101,1386228960
46,101,1386228980
46,101,1386229000
46,101,1386229040
46,101,1386229120
46,101,1386229140
46,101,1386229160
46,101,1386229180
46,101,1386229200
46,101,1386229220
46,101,1386229240
46,101,1386229260
46,91,1386229280
46,101,1386229280
46,91,1386229300
46,91,1386229320
46,101,1386229320
46,91,1386229340
46,101,1386229340
46,91,1386229360
46,101,1386229360
46,91,1386229380
46,101,1386229380
46,91,1386229400
46,91,1386229420
46,101,1386229520
46,91,1386229540
46,101,1386229540
46,101,1386229560
46,101,1386229580
46,101,1386229600
46,101,1386229620
46,91,1386229640
46,101,1386229640
46,91,1386229660
46,101,1386229660
46,91,1386229680
46,101,1386229680
46,91,1386229700
46,101,1386229700
46,91,1386229720
46,101,1386229720
46,101,1386229740
46,91,1386229780
46,91,1386229800
46,91,1386229820
46,91,1386229840
46,91,1386229860
46,101,1386229960
46,101,1386229980
46,101,1386230000
46,101,1386230020
46,50,1386230040
46,101,1386230040
46,101,1386230060
46,101,1386230080
46,101,1386230100
46,101,1386230120
46,101,1386230140
46,101,1386230160
46,101,1386230180
46,101,1386230200
46,101,1386230220
46,101,1386230240
46,111,1386231020
46,101,1386231020
46,101,1386231040
46,101,1386231060
46,101,1386231080
46,101,1386231100
46,101,1386231120
46,101,1386231140
46,101,1386231160
46,101,1386231180
46,101,1386231200
46,101,1386231220
46,101,1386231240
46,101,1386231260
46,101,1386231280
46,101,1386231300
46,101,1386231320
46,101,1386231340
46,101,1386231360
46,101,1386231380
46,101,1386231400
46,101,1386231420
46,101,1386231440
46,101,1386231460
46,101,1386231480
46,101,1386231500
46,101,1386231560
46,101,1386231580
46,101,1386231600
46,101,1386231620
46,101,1386231640
46,101,1386231660
46,101,1386231680
46,101,1386231700
46,101,1386231720
46,101,1386231740
46,101,1386231760
46,101,1386231780
46,101,1386231800
46,101,1386231820
46,158,1386231840
46,111,1386231840
46,101,1386231840
46,101,1386231860
46,101,1386231880
46,101,1386231900
46,101,1386231920
46,101,1386231940
46,101,1386231960
46,101,1386231980
46,101,1386232000
46,101,1386232020
46,101,1386232040
46,101,1386232060
46,101,1386232080
46,101,1386232100
46,101,1386232120
46,101,1386232140
46,101,1386232160
46,101,1386232180
46,101,1386232200
46,101,1386232220
46,101,1386232280
46,101,1386232380
46,101,1386232400
46,101,1386232460
46,101,1386232480
46,101,1386232640
46,101,1386232800
46,101,1386232820
46,101,1386233280
46,101,1386233300
46,101,1386233700
46,101,1386233720
46,101,1386233740
46,91,1386233760
46,101,1386233760
46,101,1386233780
46,91,1386233800
46,50,1386233800
46,91,1386233820
46,50,1386233820
46,101,1386233820
46,52,1386233840
46,73,1386233840
46,147,1386233840
46,52,1386233860
46,52,1386233880
46,52,1386233900
46,52,1386233920
46,52,1386233940
46,52,1386233960
46,52,1386233980
46,52,1386234000
46,52,1386234020
46,52,1386234040
46,52,1386234060
46,52,1386234080
46,111,1386234160
46,101,1386234240
46,101,1386234260
46,52,1386234580
46,52,1386234600
46,52,1386234620
46,52,1386234640
46,52,1386234660
46,52,1386234680
46,276,1386234680
46,52,1386234700
46,111,1386234780
46,101,1386234780
46,111,1386234800
46,101,1386234800
46,111,1386234820
46,101,1386234820
46,50,1386234860
46,158,1386234860
46,158,1386234900
46,50,1386235000
46,91,1386235020
46,101,1386235060
46,50,1386235080
46,101,1386235080
46,91,1386235100
46,101,1386235100
46,50,1386235140
46,101,1386235140
46,50,1386235160
46,101,1386235160
46,101,1386235180
46,101,1386235200
46,101,1386235220
46,101,1386235240
46,101,1386235260
46,101,1386235280
46,101,1386235300
46,101,1386235320
46,101,1386235340
46,101,1386235360
46,101,1386235380
46,101,1386235420
46,101,1386235460
46,101,1386235480
46,101,1386235580
46,101,1386235600
46,101,1386235620
46,101,1386235640
46,101,1386235760
46,101,1386235800
46,101,1386235960
46,101,1386235980
46,101,1386236200
46,101,1386236220
46,101,1386236240
46,101,1386236260
46,101,1386236280
46,101,1386236300
46,101,1386236320
46,101,1386236340
46,101,1386236360
46,101,1386236380
46,101,1386236400
46,101,1386236420
46,101,1386236440
46,101,1386236460
46,101,1386236480
46,101,1386236520
46,101,1386236540
46,101,1386236560
46,101,1386236580
46,101,1386236600
46,101,1386236620
46,101,1386236640
46,101,1386236660
46,101,1386236680
46,101,1386236700
46,101,1386237060
46,101,1386237080
46,101,1386237100
46,101,1386237120
46,101,1386237140
46,101,1386237160
46,101,1386237180
46,101,1386237200
46,101,1386237220
46,101,1386237260
46,101,1386237280
46,101,1386237300
46,101,1386237320
46,101,1386237340
46,101,1386237400
46,101,1386237420
46,101,1386237440
46,101,1386237460
46,101,1386237500
46,101,1386237520
46,101,1386237540
46,101,1386237560
46,101,1386237620
46,101,1386237800
46,101,1386237820
46,101,1386237920
46,101,1386238060
46,91,1386238080
46,101,1386238080
46,101,1386238100
46,101,1386238120
46,101,1386238140
46,101,1386238160
46,101,1386238180
46,101,1386238200
46,101,1386238340
46,101,1386238360
46,101,1386238380
46,101,1386238400
46,101,1386238480
46,101,1386238500
46,101,1386238520
46,101,1386238540
46,101,1386238560
46,101,1386238580
46,101,1386238600
46,101,1386238620
46,101,1386238640
46,101,1386238660
46,101,1386238680
46,101,1386238700
46,101,1386238720
46,101,1386238740
46,101,1386238760
46,101,1386238780
46,101,1386238800
46,101,1386238820
46,101,1386238840
46,101,1386238860
46,101,1386238880
46,101,1386238900
46,101,1386238920
46,101,1386238940
46,101,1386238960
46,101,1386238980
46,101,1386239000
46,101,1386239020
46,101,1386239040
46,101,1386239100
46,101,1386239120
46,101,1386239140
46,101,1386239160
46,101,1386239180
46,101,1386239200
46,101,1386239220
46,101,1386239240
46,101,1386239260
46,129,1386239280
46,101,1386239280
46,101,1386239300
46,101,1386239320
46,101,1386239340
46,101,1386239360
46,101,1386239380
46,101,1386239400
46,101,1386239420
46,101,1386239440
46,101,1386239460
46,101,1386239480
46,101,1386239500
46,101,1386239520
46,101,1386239540
46,101,1386239560
46,101,1386239580
46,101,1386239600
46,101,1386239620
46,101,1386239640
46,101,1386239660
46,101,1386239680
46,101,1386239700
46,101,1386239780
46,101,1386239840
46,101,1386239920
46,101,1386239940
46,101,1386239980
46,101,1386240000
46,101,1386240020
46,129,1386240040
46,101,1386240040
46,101,1386240060
46,101,1386240080
46,101,1386240100
46,101,1386240160
46,101,1386240180
46,101,1386240200
46,101,1386240220
46,101,1386240240
46,101,1386240260
46,101,1386240280
46,101,1386240340
46,101,1386240380
46,101,1386240440
46,101,1386240520
46,101,1386240680
46,101,1386240860
46,101,1386240880
46,101,1386240900
46,101,1386240920
46,101,1386240940
46,101,1386240960
46,101,1386240980
46,101,1386241000
46,101,1386241020
46,101,1386241040
46,129,1386241060
46,101,1386241060
46,101,1386241080
46,50,1386241100
46,101,1386241100
46,50,1386241140
46,91,1386241240
46,101,1386241240
46,101,1386241260
46,101,1386241320
46,101,1386241340
46,91,1386241360
46,101,1386241360
46,101,1386241380
46,101,1386241400
46,91,1386241440
46,101,1386241460
46,101,1386241500
46,101,1386241540
46,101,1386241560
46,91,1386241720
46,101,1386241720
46,101,1386241740
46,101,1386241760
46,101,1386241780
46,91,1386241800
46,91,1386241840
46,158,1386241840
46,158,1386241860
46,227,1386241880
46,158,1386241880
46,133,1386241880
46,109,1386249420
46,147,1386249420
46,91,1386249420
46,147,1386249440
46,111,1386249440
46,101,1386249440
46,111,1386249460
46,101,1386249460
46,111,1386249480
46,101,1386249480
46,111,1386249500
46,101,1386249500
46,111,1386249540
46,101,1386249540
46,50,1386249560
46,101,1386249560
46,101,1386249580
46,50,1386249600
46,101,1386249600
46,101,1386249620
46,101,1386249640
46,101,1386249660
46,101,1386249680
46,101,1386249700
46,101,1386249720
46,101,1386249760
46,101,1386249860
46,101,1386249880
46,101,1386249900
46,101,1386249920
46,101,1386249940
46,101,1386249960
46,111,1386249980
46,101,1386249980
46,91,1386250000
46,101,1386250000
46,101,1386250020
46,101,1386250080
46,101,1386250100
46,111,1386250160
46,101,1386250160
46,101,1386250180
46,101,1386250200
46,101,1386250220
46,111,1386250240
46,101,1386250240
46,111,1386250260
46,101,1386250260
46,101,1386250280
46,111,1386250300
46,101,1386250300
46,111,1386250320
46,101,1386250320
46,101,1386250340
46,101,1386250360
46,101,1386250380
46,111,1386250400
46,101,1386250400
46,101,1386250420
46,101,1386250440
46,101,1386250460
46,101,1386250480
46,111,1386250500
46,101,1386250500
46,111,1386250520
46,101,1386250520
46,101,1386250620
46,101,1386250640
46,101,1386251040
46,111,1386251060
46,101,1386251060
46,101,1386251080
46,101,1386251100
46,101,1386251120
46,101,1386251140
46,101,1386251160
46,101,1386251180
46,101,1386251200
46,101,1386251220
46,101,1386251240
46,101,1386251260
46,101,1386251280
46,101,1386251300
46,101,1386251320
46,101,1386251400
46,101,1386251580
46,101,1386252160
46,101,1386252180
46,101,1386252200
46,101,1386252220
46,101,1386252240
46,101,1386252260
46,101,1386252280
46,101,1386252300
46,101,1386252320
46,101,1386252340
46,101,1386252360
46,101,1386252380
46,101,1386252400
46,101,1386252420
46,101,1386252440
46,101,1386252460
46,101,1386252480
46,101,1386252500
46,101,1386252520
46,101,1386252540
46,101,1386252560
46,101,1386252580
46,101,1386252600
46,101,1386252620
46,101,1386252640
46,101,1386252660
46,101,1386252680
46,101,1386252700
46,101,1386252720
46,101,1386252740
46,101,1386252760
46,101,1386252780
46,101,1386252800
46,101,1386252820
46,101,1386252840
46,101,1386252860
46,101,1386252880
46,101,1386252900
46,101,1386252920
46,101,1386253300
46,101,1386253320
46,101,1386253340
46,101,1386253360
46,101,1386253380
46,101,1386253440
46,101,1386253460
46,101,1386253500
46,101,1386253520
46,101,1386253540
46,101,1386253560
46,101,1386253580
46,101,1386253600
46,101,1386253620
46,101,1386253640
46,101,1386253820
46,101,1386253900
46,101,1386253920
46,101,1386254060
46,101,1386254080
46,101,1386254160
46,101,1386254260
46,101,1386254280
46,101,1386254320
46,101,1386254340
46,101,1386254360
46,101,1386254380
46,101,1386254400
46,101,1386254460
46,91,1386254660
46,101,1386254660
46,91,1386254680
46,91,1386254700
46,91,1386254720
46,101,1386254720
46,91,1386254740
46,91,1386254800
46,91,1386254820
46,91,1386254840
46,91,1386254860
46,50,1386255060
46,50,1386255080
46,50,1386255100
46,50,1386255120
46,50,1386255140
46,50,1386255160
46,50,1386255180
46,50,1386255200
46,50,1386255220
46,50,1386255280
46,50,1386255300
46,50,1386255340
46,50,1386255360
46,50,1386255380
46,147,1386256280
46,101,1386256360
46,101,1386256380
46,50,1386256400
46,101,1386256400
46,91,1386256400
46,111,1386256420
46,101,1386256460
46,66,1386256480
46,66,1386256500
46,66,1386256520
46,111,1386256540
46,101,1386256540
46,111,1386256560
46,101,1386256560
46,217,1386256580
46,111,1386256580
46,101,1386256580
46,101,1386256600
46,101,1386256680
46,289,1386256720
46,101,1386256720
46,101,1386256740
46,288,1386256840
46,101,1386256840
46,91,1386319820
46,158,1386319840
46,101,1386319860
46,101,1386319880
46,158,1386319900
46,91,1386319920
46,91,1386319960
46,101,1386320000
46,101,1386320020
46,101,1386320040
46,158,1386320060
46,101,1386320060
46,73,1386320080
46,101,1386320080
46,101,1386320140
46,101,1386320160
46,101,1386320200
46,101,1386320220
46,287,1386320260
46,101,1386320300
46,101,1386321080
46,101,1386321100
46,50,1386321140
46,50,1386321160
46,101,1386321160
46,50,1386321180
46,101,1386321180
46,50,1386321200
46,135,1386321200
46,101,1386321200
46,50,1386321220
46,101,1386321220
46,50,1386321240
46,91,1386321540
46,101,1386321680
46,101,1386321700
46,101,1386321720
46,101,1386321740
46,101,1386321760
46,101,1386321780
46,101,1386321800
46,101,1386321860
46,101,1386321880
46,101,1386321900
46,135,1386321920
46,101,1386321920
46,101,1386321940
46,101,1386321960
46,101,1386321980
46,111,1386322000
46,101,1386322000
46,50,1386322060
46,101,1386322100
46,101,1386322120
46,101,1386322140
46,101,1386322160
46,101,1386322180
46,101,1386322200
46,101,1386322220
46,101,1386322240
46,101,1386322260
46,101,1386322280
46,101,1386322300
46,101,1386322340
46,101,1386322380
46,101,1386322440
46,101,1386322460
46,101,1386322480
46,101,1386322500
46,101,1386322520
46,101,1386322540
46,101,1386322560
46,101,1386322580
46,101,1386322660
46,101,1386322680
46,101,1386322700
